architecture,campus_count,cluster_load_GW,voltage_kV,short_circuit_ratio,phase_mode,corridor_length_km,rss_0p1_20hz_MW,rss_0p1_20hz_pct_load,p99_ramp_MW_s,p99_ramp_pct_load_per_s,p95_pcc_voltage_deviation_pct,buffer_energy_window_MWh,buffer_energy_window_MWh_per_GW,buffer_max_discharge_MW_per_GW,buffer_max_charge_MW_per_GW
Subtransmission DC backbone,1,0.25,138,3,coherent,5,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.875395199071113,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,3,coherent,20,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,7.2685738270434035,,,,
Local SST,1,0.25,138,3,coherent,20,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,4.318320967285372,,,,
Subtransmission DC backbone,1,0.25,138,3,coherent,20,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.9268890343105903,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,3,coherent,50,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,8.076193141159337,,,,
Local SST,1,0.25,138,3,coherent,50,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,4.798134408094857,,,,
Subtransmission DC backbone,1,0.25,138,3,coherent,50,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,1.0298767047895447,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,3,coherent,100,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,9.422225331352559,,,,
Local SST,1,0.25,138,3,coherent,100,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,5.5978234761106656,,,,
Subtransmission DC backbone,1,0.25,138,3,coherent,100,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,1.2015228222544687,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,5,random,5,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,4.118858501991262,,,,
Local SST,1,0.25,138,5,random,5,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,2.4470485481283766,,,,
Subtransmission DC backbone,1,0.25,138,5,random,5,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.5252371194426678,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,5,random,20,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,4.361144296226042,,,,
Local SST,1,0.25,138,5,random,20,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,2.5909925803712226,,,,
Subtransmission DC backbone,1,0.25,138,5,random,20,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.5561334205863543,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,5,random,50,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,4.845715884695601,,,,
Local SST,1,0.25,138,5,random,50,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,2.8788806448569138,,,,
Subtransmission DC backbone,1,0.25,138,5,random,50,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.6179260228737268,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,5,random,100,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,5.653335198811535,,,,
Local SST,1,0.25,138,5,random,100,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,3.358694085666399,,,,
Subtransmission DC backbone,1,0.25,138,5,random,100,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.7209136933526813,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,5,partial,5,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,4.118858501991262,,,,
Local SST,1,0.25,138,5,partial,5,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,2.4470485481283766,,,,
Subtransmission DC backbone,1,0.25,138,5,partial,5,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.5252371194426678,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,5,partial,20,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,4.361144296226042,,,,
Local SST,1,0.25,138,5,partial,20,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,2.5909925803712226,,,,
Subtransmission DC backbone,1,0.25,138,5,partial,20,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.5561334205863543,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,5,partial,50,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,4.845715884695601,,,,
Local SST,1,0.25,138,5,partial,50,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,2.8788806448569138,,,,
Subtransmission DC backbone,1,0.25,138,5,partial,50,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.6179260228737268,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,5,partial,100,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,5.653335198811535,,,,
Local SST,1,0.25,138,5,partial,100,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,3.358694085666399,,,,
Subtransmission DC backbone,1,0.25,138,5,partial,100,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.7209136933526813,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,5,coherent,5,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,4.118858501991262,,,,
Local SST,1,0.25,138,5,coherent,5,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,2.4470485481283766,,,,
Subtransmission DC backbone,1,0.25,138,5,coherent,5,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.5252371194426678,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,5,coherent,20,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,4.361144296226042,,,,
Local SST,1,0.25,138,5,coherent,20,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,2.5909925803712226,,,,
Subtransmission DC backbone,1,0.25,138,5,coherent,20,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.5561334205863543,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,5,coherent,50,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,4.845715884695601,,,,
Local SST,1,0.25,138,5,coherent,50,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,2.8788806448569138,,,,
Subtransmission DC backbone,1,0.25,138,5,coherent,50,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.6179260228737268,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,5,coherent,100,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,5.653335198811535,,,,
Local SST,1,0.25,138,5,coherent,100,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,3.358694085666399,,,,
Subtransmission DC backbone,1,0.25,138,5,coherent,100,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.7209136933526813,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,10,random,5,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,2.059429250995631,,,,
Local SST,1,0.25,138,10,random,5,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,1.2235242740641883,,,,
Subtransmission DC backbone,1,0.25,138,10,random,5,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.2626185597213339,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,10,random,20,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,2.180572148113021,,,,
Local SST,1,0.25,138,10,random,20,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,1.2954962901856113,,,,
Subtransmission DC backbone,1,0.25,138,10,random,20,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.27806671029317714,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,10,random,50,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,2.4228579423478007,,,,
Local SST,1,0.25,138,10,random,50,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,1.4394403224284569,,,,
Subtransmission DC backbone,1,0.25,138,10,random,50,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.3089630114368634,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,10,random,100,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,2.8266675994057673,,,,
Local SST,1,0.25,138,10,random,100,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,1.6793470428331996,,,,
Subtransmission DC backbone,1,0.25,138,10,random,100,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.36045684667634065,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,10,partial,5,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,2.059429250995631,,,,
Local SST,1,0.25,138,10,partial,5,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,1.2235242740641883,,,,
Subtransmission DC backbone,1,0.25,138,10,partial,5,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.2626185597213339,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,10,partial,20,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,2.180572148113021,,,,
Local SST,1,0.25,138,10,partial,20,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,1.2954962901856113,,,,
Subtransmission DC backbone,1,0.25,138,10,partial,20,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.27806671029317714,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,10,partial,50,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,2.4228579423478007,,,,
Local SST,1,0.25,138,10,partial,50,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,1.4394403224284569,,,,
Subtransmission DC backbone,1,0.25,138,10,partial,50,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.3089630114368634,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,10,partial,100,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,2.8266675994057673,,,,
Local SST,1,0.25,138,10,partial,100,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,1.6793470428331996,,,,
Subtransmission DC backbone,1,0.25,138,10,partial,100,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.36045684667634065,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,10,coherent,5,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,2.059429250995631,,,,
Local SST,1,0.25,138,10,coherent,5,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,1.2235242740641883,,,,
Subtransmission DC backbone,1,0.25,138,10,coherent,5,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.2626185597213339,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,10,coherent,20,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,2.180572148113021,,,,
Local SST,1,0.25,138,10,coherent,20,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,1.2954962901856113,,,,
Subtransmission DC backbone,1,0.25,138,10,coherent,20,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.27806671029317714,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,10,coherent,50,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,2.4228579423478007,,,,
Local SST,1,0.25,138,10,coherent,50,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,1.4394403224284569,,,,
Subtransmission DC backbone,1,0.25,138,10,coherent,50,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.3089630114368634,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,10,coherent,100,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,2.8266675994057673,,,,
Local SST,1,0.25,138,10,coherent,100,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,1.6793470428331996,,,,
Subtransmission DC backbone,1,0.25,138,10,coherent,100,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.36045684667634065,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,20,random,5,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,1.0297146254978156,,,,
Local SST,1,0.25,138,20,random,5,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,0.6117621370320941,,,,
Subtransmission DC backbone,1,0.25,138,20,random,5,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.13130927986066696,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,20,random,20,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,1.0902860740565106,,,,
Local SST,1,0.25,138,20,random,20,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,0.6477481450928056,,,,
Subtransmission DC backbone,1,0.25,138,20,random,20,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.13903335514658857,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,20,random,50,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,1.2114289711739004,,,,
Local SST,1,0.25,138,20,random,50,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,0.7197201612142284,,,,
Subtransmission DC backbone,1,0.25,138,20,random,50,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.1544815057184317,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,20,random,100,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,1.4133337997028836,,,,
Local SST,1,0.25,138,20,random,100,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,0.8396735214165998,,,,
Subtransmission DC backbone,1,0.25,138,20,random,100,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.18022842333817032,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,20,partial,5,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,1.0297146254978156,,,,
Local SST,1,0.25,138,20,partial,5,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,0.6117621370320941,,,,
Subtransmission DC backbone,1,0.25,138,20,partial,5,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.13130927986066696,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,20,partial,20,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,1.0902860740565106,,,,
Local SST,1,0.25,138,20,partial,20,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,0.6477481450928056,,,,
Subtransmission DC backbone,1,0.25,138,20,partial,20,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.13903335514658857,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,20,partial,50,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,1.2114289711739004,,,,
Local SST,1,0.25,138,20,partial,50,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,0.7197201612142284,,,,
Subtransmission DC backbone,1,0.25,138,20,partial,50,2.0764690377757122,0.8305876151102849,4.121947044055134,1.6487788176220537,0.1544815057184317,0.1045565195515723,0.4182260782062892,90.87247433410664,334.75852210163544
Traditional AC,1,0.25,138,20,partial,100,31.516616959054787,12.606646783621914,102.37243628402688,40.94897451361075,1.4133337997028836,,,,
Local SST,1,0.25,138,20,partial,100,18.481671596836694,7.392668638734678,44.38369714018888,17.753478856075553,0.8396735214165998,,,,
