scenario,thdv_pct
Traditional AC,1.9410279779261452
Traditional AC,2.1486100720327035
Traditional AC,3.1524186836387718
Traditional AC,2.2928290522288295
Traditional AC,1.0354894314353669
Traditional AC,1.2079876505763052
Traditional AC,2.646714358476111
Traditional AC,4.359299146179821
Traditional AC,3.378933658391047
Traditional AC,1.7859906351079362
Traditional AC,1.815222663967193
Traditional AC,2.018975857487701
Traditional AC,2.110405429913995
Traditional AC,2.31287029350989
Traditional AC,3.0423049912796034
Traditional AC,1.2715307464067722
Traditional AC,3.37712854056277
Traditional AC,2.5964466250338756
Traditional AC,2.435768918396758
Traditional AC,2.411684131990541
Traditional AC,1.5830866098295364
Traditional AC,1.8139007944538903
Traditional AC,1.3999893017561196
Traditional AC,3.1502408374076327
Traditional AC,2.4076636232295554
Traditional AC,2.4234790487380864
Traditional AC,2.4201885395258214
Traditional AC,2.3106737408329217
Traditional AC,1.9474234067505996
Traditional AC,2.3827325227865463
Traditional AC,2.048905461487655
Traditional AC,1.1182786001244251
Traditional AC,3.443277245666506
Traditional AC,1.7479061755373904
Traditional AC,3.970495895712819
Traditional AC,1.6594365216419673
Traditional AC,1.3952962916526903
Traditional AC,2.429515359431055
Traditional AC,2.0090144061465103
Traditional AC,3.8788787579189568
Traditional AC,1.3363603190298055
Traditional AC,1.2418868626687227
Traditional AC,2.3412918900785864
Traditional AC,2.5548860409612466
Traditional AC,2.8992655710750057
Traditional AC,1.9168380560454963
Traditional AC,1.7872187674619913
Traditional AC,1.4202213567538784
Traditional AC,1.1640483545103164
Traditional AC,2.0194326279694503
Traditional AC,2.0889414010052594
Traditional AC,2.282345318070539
Traditional AC,2.168547316136714
Traditional AC,3.2735006422523605
Traditional AC,3.67049599436355
Traditional AC,2.762784840441922
Traditional AC,2.819816447233157
Traditional AC,2.079993500098703
Traditional AC,3.946580556371366
Traditional AC,3.275298834151304
Traditional AC,1.6609040439393568
Traditional AC,2.859615395711124
Traditional AC,1.8877331102801986
Traditional AC,3.070989532714619
Traditional AC,2.953476304665208
Traditional AC,2.889934247086901
Traditional AC,2.5234225168554745
Traditional AC,1.9099803482098363
Traditional AC,2.8481880337783356
Traditional AC,1.2067184744235746
Traditional AC,2.1099778924311448
Traditional AC,2.3227905513053146
Traditional AC,3.0352532057579102
Traditional AC,3.1290423091228745
Traditional AC,1.039988634262422
Traditional AC,2.715197271348836
Traditional AC,2.1815837529729816
Traditional AC,1.7302358753663583
Traditional AC,2.102006749367984
Traditional AC,2.177614325788084
Traditional AC,3.643376952235272
Traditional AC,1.8843484536061628
Traditional AC,2.5553450778422793
Traditional AC,1.626445534356153
Traditional AC,2.34740338135074
