scenario,run,h,vh_pct
Subtransmission DC backbone,569,17,0.07220997831028478
Subtransmission DC backbone,569,19,0.07155823315695406
Subtransmission DC backbone,569,23,0.1371914280461295
Subtransmission DC backbone,569,25,0.11719113694346056
Subtransmission DC backbone,569,29,0.043287736384644934
Subtransmission DC backbone,569,31,0.03805983506579791
Subtransmission DC backbone,570,5,0.10847313267820828
Subtransmission DC backbone,570,7,0.12866492269774504
Subtransmission DC backbone,570,11,0.35138267799074085
Subtransmission DC backbone,570,13,0.13792989428748692
Subtransmission DC backbone,570,17,0.04790362603801548
Subtransmission DC backbone,570,19,0.05463725802920899
Subtransmission DC backbone,570,23,0.09482221981774658
Subtransmission DC backbone,570,25,0.06628468617466798
Subtransmission DC backbone,570,29,0.028272991562906014
Subtransmission DC backbone,570,31,0.025521043892299287
Subtransmission DC backbone,571,5,0.11376524085772283
Subtransmission DC backbone,571,7,0.1292797809374905
Subtransmission DC backbone,571,11,0.3572194540228037
Subtransmission DC backbone,571,13,0.14963024801637795
Subtransmission DC backbone,571,17,0.050176825614687844
Subtransmission DC backbone,571,19,0.05595080255377902
Subtransmission DC backbone,571,23,0.09619921577987182
Subtransmission DC backbone,571,25,0.06887146770366677
Subtransmission DC backbone,571,29,0.0297292841857824
Subtransmission DC backbone,571,31,0.026818761764320003
Subtransmission DC backbone,572,5,0.10031358499603574
Subtransmission DC backbone,572,7,0.10317128872479484
Subtransmission DC backbone,572,11,0.4165902786884436
Subtransmission DC backbone,572,13,0.2543665546608952
Subtransmission DC backbone,572,17,0.04484933403739325
Subtransmission DC backbone,572,19,0.04946788679332827
Subtransmission DC backbone,572,23,0.11148273145601642
Subtransmission DC backbone,572,25,0.08585506175322746
Subtransmission DC backbone,572,29,0.027035729156383633
Subtransmission DC backbone,572,31,0.023760130471132165
Subtransmission DC backbone,573,5,0.17663761769832742
Subtransmission DC backbone,573,7,0.17098700272782327
Subtransmission DC backbone,573,11,0.4547985098135398
Subtransmission DC backbone,573,13,0.42103554123957415
Subtransmission DC backbone,573,17,0.08032570550823441
Subtransmission DC backbone,573,19,0.0777705719357484
Subtransmission DC backbone,573,23,0.1489824125378752
Subtransmission DC backbone,573,25,0.13082445119833017
Subtransmission DC backbone,573,29,0.04788303339339288
Subtransmission DC backbone,573,31,0.04189652802621809
Subtransmission DC backbone,574,5,0.11058883220907409
Subtransmission DC backbone,574,7,0.11026693744103803
Subtransmission DC backbone,574,11,0.3314494223683762
Subtransmission DC backbone,574,13,0.2174841527229395
Subtransmission DC backbone,574,17,0.04899959952505561
Subtransmission DC backbone,574,19,0.0505893454467371
Subtransmission DC backbone,574,23,0.09400975188280332
Subtransmission DC backbone,574,25,0.07567804542866101
Subtransmission DC backbone,574,29,0.029463206241143708
Subtransmission DC backbone,574,31,0.02619520353593168
Subtransmission DC backbone,575,5,0.13290313643222088
Subtransmission DC backbone,575,7,0.14169634191398656
Subtransmission DC backbone,575,11,0.4518723311747086
Subtransmission DC backbone,575,13,0.22265748650907025
Subtransmission DC backbone,575,17,0.05871362278419091
Subtransmission DC backbone,575,19,0.06432813402012552
Subtransmission DC backbone,575,23,0.11991225432239573
Subtransmission DC backbone,575,25,0.08914902307995282
Subtransmission DC backbone,575,29,0.035077921137031114
Subtransmission DC backbone,575,31,0.03141915987403781
Subtransmission DC backbone,576,5,0.1276738887518937
Subtransmission DC backbone,576,7,0.1317109845173786
Subtransmission DC backbone,576,11,0.32709766711660176
Subtransmission DC backbone,576,13,0.16958050303410704
Subtransmission DC backbone,576,17,0.05603700137134054
Subtransmission DC backbone,576,19,0.05813938329920416
Subtransmission DC backbone,576,23,0.09138729395562892
Subtransmission DC backbone,576,25,0.07086760604445212
Subtransmission DC backbone,576,29,0.03346895889157023
Subtransmission DC backbone,576,31,0.030195109326038794
Subtransmission DC backbone,577,5,0.11946603064741718
Subtransmission DC backbone,577,7,0.13459009560868784
Subtransmission DC backbone,577,11,0.47842983762405644
Subtransmission DC backbone,577,13,0.21246471888700028
Subtransmission DC backbone,577,17,0.053014834026342
Subtransmission DC backbone,577,19,0.061221940087940595
Subtransmission DC backbone,577,23,0.12344036005774044
Subtransmission DC backbone,577,25,0.08788305674208997
Subtransmission DC backbone,577,29,0.03155394680268231
Subtransmission DC backbone,577,31,0.028200237397440975
Subtransmission DC backbone,578,5,0.16544798929604343
Subtransmission DC backbone,578,7,0.16034699449080655
Subtransmission DC backbone,578,11,0.43048865794111635
Subtransmission DC backbone,578,13,0.38873305302965905
Subtransmission DC backbone,578,17,0.07498956210609241
Subtransmission DC backbone,578,19,0.07298503245709892
Subtransmission DC backbone,578,23,0.1392588667004979
Subtransmission DC backbone,578,25,0.12152899053455794
Subtransmission DC backbone,578,29,0.04477487171105876
Subtransmission DC backbone,578,31,0.039238284834666154
Subtransmission DC backbone,579,5,0.10854187407305808
Subtransmission DC backbone,579,7,0.10935935440333995
Subtransmission DC backbone,579,11,0.44365273305901587
Subtransmission DC backbone,579,13,0.30656615840036966
Subtransmission DC backbone,579,17,0.04888040929398286
Subtransmission DC backbone,579,19,0.05276316892201033
Subtransmission DC backbone,579,23,0.12297110519465664
Subtransmission DC backbone,579,25,0.09768605482335788
Subtransmission DC backbone,579,29,0.02950540813229042
Subtransmission DC backbone,579,31,0.02572919301390739
Subtransmission DC backbone,580,5,0.15407870400599444
Subtransmission DC backbone,580,7,0.2360028514125844
Subtransmission DC backbone,580,11,0.45287191500514495
Subtransmission DC backbone,580,13,0.1436834365670393
Subtransmission DC backbone,580,17,0.0677468212486654
Subtransmission DC backbone,580,19,0.0840308171228029
Subtransmission DC backbone,580,23,0.1362572556394987
Subtransmission DC backbone,580,25,0.08701596317361168
Subtransmission DC backbone,580,29,0.03906628008873446
Subtransmission DC backbone,580,31,0.03545402504941381
Subtransmission DC backbone,581,5,0.13765859795495747
Subtransmission DC backbone,581,7,0.19782911844089263
Subtransmission DC backbone,581,11,0.3466143034493064
Subtransmission DC backbone,581,13,0.11853328437938651
Subtransmission DC backbone,581,17,0.06032118254871044
Subtransmission DC backbone,581,19,0.07132252087301015
Subtransmission DC backbone,581,23,0.10707420370880057
Subtransmission DC backbone,581,25,0.07092364722324099
Subtransmission DC backbone,581,29,0.03498385033416084
Subtransmission DC backbone,581,31,0.03181054078006247
Subtransmission DC backbone,582,5,0.12452350801576807
Subtransmission DC backbone,582,7,0.1335224023950919
Subtransmission DC backbone,582,11,0.37539110376894624
Subtransmission DC backbone,582,13,0.17729961204207212
Subtransmission DC backbone,582,17,0.054840468021557565
Subtransmission DC backbone,582,19,0.05923150084389098
Subtransmission DC backbone,582,23,0.10139167835417412
Subtransmission DC backbone,582,25,0.0754510850942857
Subtransmission DC backbone,582,29,0.0326780260883463
Subtransmission DC backbone,582,31,0.029421660810816562
Subtransmission DC backbone,583,5,0.09054657143057623
Subtransmission DC backbone,583,7,0.12442245899747371
Subtransmission DC backbone,583,11,0.31035612105979726
Subtransmission DC backbone,583,13,0.10402042283175222
Subtransmission DC backbone,583,17,0.04008170387705245
Subtransmission DC backbone,583,19,0.04888704866281644
Subtransmission DC backbone,583,23,0.08609142347409546
Subtransmission DC backbone,583,25,0.056437413521388965
Subtransmission DC backbone,583,29,0.023348164286981648
Subtransmission DC backbone,583,31,0.021108001772927865
Subtransmission DC backbone,584,5,0.13776530391100503
Subtransmission DC backbone,584,7,0.2591620767062893
Subtransmission DC backbone,584,11,0.39385310644588317
Subtransmission DC backbone,584,13,0.11377969295317072
Subtransmission DC backbone,584,17,0.05980208064877564
Subtransmission DC backbone,584,19,0.08030099135449906
Subtransmission DC backbone,584,23,0.1290017130113417
Subtransmission DC backbone,584,25,0.07719958040556765
Subtransmission DC backbone,584,29,0.03377574863328736
Subtransmission DC backbone,584,31,0.03068324366262745
Subtransmission DC backbone,585,5,0.10623317803746861
Subtransmission DC backbone,585,7,0.10287475229944766
Subtransmission DC backbone,585,11,0.25106425569251833
Subtransmission DC backbone,585,13,0.2188452479245253
Subtransmission DC backbone,585,17,0.04768456457190922
Subtransmission DC backbone,585,19,0.046223683489251384
Subtransmission DC backbone,585,23,0.08114649146252806
Subtransmission DC backbone,585,25,0.07081973567462359
Subtransmission DC backbone,585,29,0.028513431735691774
Subtransmission DC backbone,585,31,0.025185248057361078
Subtransmission DC backbone,586,5,0.11146863265648725
Subtransmission DC backbone,586,7,0.1285556084631652
Subtransmission DC backbone,586,11,0.29708643520293143
Subtransmission DC backbone,586,13,0.12102230602143609
Subtransmission DC backbone,586,17,0.049007788591571726
Subtransmission DC backbone,586,19,0.05369929621383859
Subtransmission DC backbone,586,23,0.08342890305283115
Subtransmission DC backbone,586,25,0.060031071594499254
Subtransmission DC backbone,586,29,0.028954077550345847
Subtransmission DC backbone,586,31,0.026238558488079176
Subtransmission DC backbone,587,5,0.13026626491670387
Subtransmission DC backbone,587,7,0.13036276212372264
Subtransmission DC backbone,587,11,0.3688669281079053
Subtransmission DC backbone,587,13,0.23021048285692425
Subtransmission DC backbone,587,17,0.057499859994389384
Subtransmission DC backbone,587,19,0.05920099679422568
Subtransmission DC backbone,587,23,0.10422385215175901
Subtransmission DC backbone,587,25,0.08343176763900682
Subtransmission DC backbone,587,29,0.034531586504944804
Subtransmission DC backbone,587,31,0.030846938268983562
Subtransmission DC backbone,588,5,0.14079494372898577
Subtransmission DC backbone,588,7,0.21932010607412838
Subtransmission DC backbone,588,11,0.2917878874789418
Subtransmission DC backbone,588,13,0.10332499727681374
Subtransmission DC backbone,588,17,0.06098303187373712
Subtransmission DC backbone,588,19,0.0724210039716028
Subtransmission DC backbone,588,23,0.09969139742907408
Subtransmission DC backbone,588,25,0.06561682603876394
Subtransmission DC backbone,588,29,0.03512992751456603
Subtransmission DC backbone,588,31,0.032019959243855374
Subtransmission DC backbone,589,5,0.145997806215371
Subtransmission DC backbone,589,7,0.22538134168021198
Subtransmission DC backbone,589,11,0.45964140496894973
Subtransmission DC backbone,589,13,0.14321083022103717
Subtransmission DC backbone,589,17,0.06434346540835875
Subtransmission DC backbone,589,19,0.08093927836559987
Subtransmission DC backbone,589,23,0.13575954955968667
Subtransmission DC backbone,589,25,0.08600330359826316
Subtransmission DC backbone,589,29,0.03707678412628883
Subtransmission DC backbone,589,31,0.033611695081757105
Subtransmission DC backbone,590,5,0.11272684032744593
Subtransmission DC backbone,590,7,0.16229466574980578
Subtransmission DC backbone,590,11,0.33390664334483205
Subtransmission DC backbone,590,13,0.10985604837526924
Subtransmission DC backbone,590,17,0.04965467926246067
Subtransmission DC backbone,590,19,0.060208314810420514
Subtransmission DC backbone,590,23,0.09803418336696117
Subtransmission DC backbone,590,25,0.06390461328502324
Subtransmission DC backbone,590,29,0.0287935598942401
Subtransmission DC backbone,590,31,0.026117845984776192
Subtransmission DC backbone,591,5,0.09477238200555102
Subtransmission DC backbone,591,7,0.1188397570561805
Subtransmission DC backbone,591,11,0.2725419722873258
Subtransmission DC backbone,591,13,0.10040098832947608
Subtransmission DC backbone,591,17,0.04175771708737698
Subtransmission DC backbone,591,19,0.04780596195501895
Subtransmission DC backbone,591,23,0.07697518030029193
Subtransmission DC backbone,591,25,0.05298484859564717
Subtransmission DC backbone,591,29,0.024502885942157885
Subtransmission DC backbone,591,31,0.022205581856931566
Subtransmission DC backbone,592,5,0.08985985506159616
Subtransmission DC backbone,592,7,0.1172142790027334
Subtransmission DC backbone,592,11,0.3842368264347942
Subtransmission DC backbone,592,13,0.1369449405780224
Subtransmission DC backbone,592,17,0.040025556023567464
Subtransmission DC backbone,592,19,0.049754848820804505
Subtransmission DC backbone,592,23,0.09989101900509062
Subtransmission DC backbone,592,25,0.06607858328007171
Subtransmission DC backbone,592,29,0.023471950294155865
Subtransmission DC backbone,592,31,0.021066725946859214
Subtransmission DC backbone,593,5,0.11785969270046846
Subtransmission DC backbone,593,7,0.11968394102815182
Subtransmission DC backbone,593,11,0.23680380325219286
Subtransmission DC backbone,593,13,0.1261695003798369
Subtransmission DC backbone,593,17,0.051503718572351885
Subtransmission DC backbone,593,19,0.05161581015885838
Subtransmission DC backbone,593,23,0.06977164418901619
Subtransmission DC backbone,593,25,0.05599041302537326
Subtransmission DC backbone,593,29,0.030731746346242556
Subtransmission DC backbone,593,31,0.027875215813206615
Subtransmission DC backbone,594,5,0.13989326817707962
Subtransmission DC backbone,594,7,0.2769619543829853
Subtransmission DC backbone,594,11,0.1840245397242806
Subtransmission DC backbone,594,13,0.07743366138874568
Subtransmission DC backbone,594,17,0.05595523235092671
Subtransmission DC backbone,594,19,0.07074968809794312
Subtransmission DC backbone,594,23,0.08352915583754894
Subtransmission DC backbone,594,25,0.05270259059680424
Subtransmission DC backbone,594,29,0.031313545122713296
Subtransmission DC backbone,594,31,0.028619103672338893
Subtransmission DC backbone,595,5,0.11616485405523591
Subtransmission DC backbone,595,7,0.1548712532162272
Subtransmission DC backbone,595,11,0.41887096395023965
Subtransmission DC backbone,595,13,0.1441469509792852
Subtransmission DC backbone,595,17,0.05149510252947552
Subtransmission DC backbone,595,19,0.06261498140816792
Subtransmission DC backbone,595,23,0.11368821912202264
