architecture,trial,harmonic_order,v_h_volts,v1_volts,individual_distortion_pct,mvasc3,line_scale
traditional_ac,21,19,218.98296873046897,55405.544394216304,0.3952365618364509,1799.266095423271,0.9189907074264515
traditional_ac,21,23,76.71643831982288,55405.544394216304,0.13846346815758603,1799.266095423271,0.9189907074264515
traditional_ac,21,25,74.54350151220876,55405.544394216304,0.1345415920504704,1799.266095423271,0.9189907074264515
traditional_ac,22,5,1231.3409830351827,56613.610216156674,2.1749910990198194,1936.1297835275866,1.2379216929123624
traditional_ac,22,7,509.5982020144202,56613.610216156674,0.9001337312153758,1936.1297835275866,1.2379216929123624
traditional_ac,22,11,568.5421318447651,56613.610216156674,1.0042499138882186,1936.1297835275866,1.2379216929123624
traditional_ac,22,13,225.12178133650013,56613.610216156674,0.3976460439052759,1936.1297835275866,1.2379216929123624
traditional_ac,22,17,206.62770091462076,56613.610216156674,0.36497884541490044,1936.1297835275866,1.2379216929123624
traditional_ac,22,19,232.02696431937576,56613.610216156674,0.40984308090134614,1936.1297835275866,1.2379216929123624
traditional_ac,22,23,94.57167598067083,56613.610216156674,0.1670475979531888,1936.1297835275866,1.2379216929123624
traditional_ac,22,25,102.29683591944861,56613.610216156674,0.18069300920550482,1936.1297835275866,1.2379216929123624
traditional_ac,23,5,726.18173820112,57896.877504034725,1.254267534808788,2095.4795718008745,1.208840845105398
traditional_ac,23,7,309.1037588327457,57896.877504034725,0.5338867520294248,2095.4795718008745,1.208840845105398
traditional_ac,23,11,776.3923943673077,57896.877504034725,1.3409918251864315,2095.4795718008745,1.208840845105398
traditional_ac,23,13,363.94325244601254,57896.877504034725,0.6286060114738485,2095.4795718008745,1.208840845105398
traditional_ac,23,17,185.3448436504789,57896.877504034725,0.3201292567765206,2095.4795718008745,1.208840845105398
traditional_ac,23,19,273.44773140535085,57896.877504034725,0.4723013454158988,2095.4795718008745,1.208840845105398
traditional_ac,23,23,182.52914086698516,57896.877504034725,0.31526594997159396,2095.4795718008745,1.208840845105398
traditional_ac,23,25,98.59194600282842,57896.877504034725,0.17028888301611383,2095.4795718008745,1.208840845105398
traditional_ac,24,5,1037.8489512589979,59588.7987268983,1.7416846344152166,2329.392422274858,0.9202991202551931
traditional_ac,24,7,477.8442506057375,59588.7987268983,0.8019028086062746,2329.392422274858,0.9202991202551931
traditional_ac,24,11,405.1138771154306,59588.7987268983,0.6798490417169004,2329.392422274858,0.9202991202551931
traditional_ac,24,13,336.12313469082113,59588.7987268983,0.5640710030610092,2329.392422274858,0.9202991202551931
traditional_ac,24,17,199.18625895571745,59588.7987268983,0.3342679550709,2329.392422274858,0.9202991202551931
traditional_ac,24,19,100.56736119414042,59588.7987268983,0.1687689017780861,2329.392422274858,0.9202991202551931
traditional_ac,24,23,50.715987621394866,59588.7987268983,0.08510993459329756,2329.392422274858,0.9202991202551931
traditional_ac,24,25,146.1628527390822,59588.7987268983,0.24528578501634488,2329.392422274858,0.9202991202551931
traditional_ac,25,5,168.7107710653876,55203.9765008238,0.3056134390298314,1780.2126280622692,1.3917246952290692
traditional_ac,25,7,906.5249493156298,55203.9765008238,1.64213704659863,1780.2126280622692,1.3917246952290692
traditional_ac,25,11,183.05101690530668,55203.9765008238,0.3315902739408184,1780.2126280622692,1.3917246952290692
traditional_ac,25,13,134.60441808537678,55203.9765008238,0.24383101837485946,1780.2126280622692,1.3917246952290692
traditional_ac,25,17,274.37854784761777,55203.9765008238,0.4970267818361296,1780.2126280622692,1.3917246952290692
traditional_ac,25,19,40.79753737744346,55203.9765008238,0.07390325835827179,1780.2126280622692,1.3917246952290692
traditional_ac,25,23,78.31545858948122,55203.9765008238,0.14186561105487125,1780.2126280622692,1.3917246952290692
traditional_ac,25,25,133.98014527089103,55203.9765008238,0.24270017082717157,1780.2126280622692,1.3917246952290692
traditional_ac,26,5,550.3541116189864,59357.88905193176,0.9271793866144497,2295.483016766659,0.954637067278671
traditional_ac,26,7,738.3843465095521,59357.88905193176,1.2439531767437777,2295.483016766659,0.954637067278671
traditional_ac,26,11,458.61785342084085,59357.88905193176,0.772631676675024,2295.483016766659,0.954637067278671
traditional_ac,26,13,198.24624491297064,59357.88905193176,0.3339846616504953,2295.483016766659,0.954637067278671
traditional_ac,26,17,217.97232785655441,59357.88905193176,0.3672171152613802,2295.483016766659,0.954637067278671
traditional_ac,26,19,204.8571870265199,59357.88905193176,0.34512208957985674,2295.483016766659,0.954637067278671
traditional_ac,26,23,167.77084968390977,59357.88905193176,0.2826428843133696,2295.483016766659,0.954637067278671
traditional_ac,26,25,147.11127818577572,59357.88905193176,0.24783778624113334,2295.483016766659,0.954637067278671
traditional_ac,27,5,742.2039232671536,53589.65607170205,1.3849760899269392,1623.1341185573626,1.231631440716627
traditional_ac,27,7,686.9121881295914,53589.65607170205,1.281799956339549,1623.1341185573626,1.231631440716627
traditional_ac,27,11,722.7551859957184,53589.65607170205,1.3486841285726563,1623.1341185573626,1.231631440716627
traditional_ac,27,13,325.083178226724,53589.65607170205,0.6066155337734734,1623.1341185573626,1.231631440716627
traditional_ac,27,17,185.15946268737494,53589.65607170205,0.345513437219367,1623.1341185573626,1.231631440716627
traditional_ac,27,19,318.5854266522802,53589.65607170205,0.5944905229957407,1623.1341185573626,1.231631440716627
