load_MW,length_km,saving_vs_traditional_MW,saving_vs_local_sst_MW,saving_vs_99pct_local_sst_sensitivity_MW,dc_loss_MW,traditional_loss_MW,local_sst_loss_MW,local_sst_99pct_sensitivity_loss_MW
100.0,66.62162162162161,0.9343469363188297,-0.3098140828602314,-0.8263383882267326,2.2080896970077752,3.142436633326605,1.8982756141475439,1.3817513087810427
100.0,67.9054054054054,0.9382709682052282,-0.3060671294474753,-0.8226643261340709,2.211577253246665,3.1498482214518932,1.9055101237991898,1.3889129271125942
100.0,69.1891891891892,0.9421950000916421,-0.3023201760347185,-0.8189902640413937,2.2150648094855545,3.1572598095771967,1.912744633450836,1.3960745454441608
100.0,70.47297297297297,0.9461190319780703,-0.29857322262194774,-0.8153162019487026,2.2185523657244297,3.1646713977025,1.919979143102482,1.4032361637757271
100.0,71.75675675675676,0.9500430638644697,-0.29482626920920607,-0.8116421398560256,2.222039921963319,3.172082985827789,1.927213652754113,1.4103977821072935
100.0,73.04054054054053,0.9539670957508832,-0.29107931579644997,-0.8079680777633638,2.225527478202209,3.179494573953092,1.934448162405759,1.4175594004388452
100.0,74.32432432432432,0.9578911276372972,-0.2873323623836932,-0.8042940156706868,2.2290150344410984,3.1869061620783956,1.9416826720574052,1.4247210187704116
100.0,75.60810810810811,0.9618151595236957,-0.2835854089709371,-0.8006199535780101,2.2325025906799882,3.194317750203684,1.9489171817090511,1.4318826371019782
100.0,76.89189189189189,0.9657391914101092,-0.27983845555819586,-0.7969458914853336,2.235990146918878,3.2017293383289873,1.9561516913606822,1.4390442554335445
100.0,78.17567567567568,0.9696632232965086,-0.2760915021454393,-0.7932718293926715,2.2394777031577675,3.209140926454276,1.9633862010123282,1.446205873765096
100.0,79.45945945945945,0.9735872551829368,-0.2723445487326679,-0.7895977672999797,2.2429652593966423,3.216552514579579,1.9706207106639744,1.4533674920966626
100.0,80.74324324324324,0.9775112870693503,-0.26859759531992666,-0.7859237052073031,2.246452815635532,3.2239641027048824,1.9778552203156055,1.460529110428229
100.0,82.02702702702703,0.9814353189557492,-0.26485064190717056,-0.7822496431146266,2.249940371874422,3.231375690830171,1.9850897299672514,1.4676907287597953
100.0,83.3108108108108,0.9853593508421632,-0.261103688494414,-0.7785755810219643,2.2534279281133114,3.2387872789554746,1.9923242396188974,1.474852347091347
100.0,84.5945945945946,0.9892833827285918,-0.2573567350816426,-0.7749015189292727,2.256915484352186,3.246198867080778,1.9995587492705436,1.4820139654229134
100.0,85.87837837837837,0.9932074146149903,-0.2536097816689016,-0.7712274568365962,2.260403040591076,3.2536104552060663,2.0067932589221744,1.4891755837544798
100.0,87.16216216216216,0.9971314465014038,-0.24986282825614525,-0.7675533947439195,2.263890596829966,3.2610220433313697,2.0140277685738206,1.4963372020860464
100.0,88.44594594594595,1.0010554783878032,-0.24611587484338848,-0.7638793326512574,2.2673781530688553,3.2684336314566584,2.021262278225467,1.5034988204175979
100.0,89.72972972972973,1.0049795102742167,-0.2423689214306326,-0.7602052705585807,2.270865709307745,3.275845219581962,2.0284967878771125,1.5106604387491644
100.0,91.01351351351352,1.0089035421606298,-0.23862196801789137,-0.7565312084659042,2.274353265546635,3.283256807707265,2.0357312975287436,1.5178220570807308
100.0,92.29729729729729,1.0128275740470292,-0.2348750146051346,-0.7528571463732421,2.2778408217855244,3.2906683958325535,2.04296580718039,1.5249836754122823
100.0,93.58108108108108,1.0167516059334427,-0.23112806119237828,-0.7491830842805653,2.2813283780244142,3.298079983957857,2.050200316832036,1.532145293743849
100.0,94.86486486486487,1.0206756378198563,-0.2273811077796224,-0.7455090221878888,2.284815934263304,3.3054915720831604,2.0574348264836817,1.5393069120754153
100.0,96.14864864864865,1.0245996697062552,-0.22363415436688072,-0.7418349600952119,2.2883034905021935,3.3129031602084487,2.064669336135313,1.5464685304069816
100.0,97.43243243243244,1.0285237015926687,-0.2198872009541244,-0.73816089800255,2.2917910467410834,3.320314748333752,2.071903845786959,1.5536301487385333
100.0,98.71621621621621,1.032447733479068,-0.21614024754136762,-0.7344868359098731,2.2952786029799728,3.327726336459041,2.079138355438605,1.5607917670700997
100.0,100.0,1.0363717653654962,-0.21239329412861174,-0.7308127738171819,2.298766159218848,3.335137924584344,2.0863728650902362,1.567953385401666
136.70886075949366,5.0,1.0275087835536003,-0.6620957453663943,-1.363589561272144,2.7966165318629144,3.8241253154165147,2.13452078649652,1.4330269705907703
136.70886075949366,6.283783783783784,1.0348425294153096,-0.6550929469997584,-1.3567229917722343,2.8031345347423553,3.837977064157665,2.148041587742597,1.446411542970121
136.70886075949366,7.5675675675675675,1.042176275277078,-0.648090148633063,-1.3498564222722949,2.8096525376217367,3.8518288128988147,2.1615623889886737,1.4597961153494419
136.70886075949366,8.85135135135135,1.049510021138817,-0.641087350266397,-1.342989852772385,2.8161705405011475,3.8656805616399645,2.1750831902347505,1.4731806877287625
136.70886075949366,10.135135135135135,1.056843767000526,-0.6340845518997313,-1.3361232832724752,2.8226885433805586,3.8795323103810846,2.1886039914808273,1.4865652601080834
136.70886075949366,11.41891891891892,1.064177512862265,-0.6270817535330653,-1.329256713772565,2.8292065462599694,3.8933840591222344,2.202124792726904,1.4999498324874043
136.70886075949366,12.702702702702702,1.0715112587240339,-0.6200789551663699,-1.3223901442726256,2.835724549139351,3.9072358078633846,2.215645593972981,1.5133344048667252
136.70886075949366,13.986486486486486,1.0788450045857432,-0.6130761567997633,-1.3155235747727452,2.8422425520187913,3.9210875566045345,2.229166395219028,1.526718977246046
136.70886075949366,15.27027027027027,1.0861787504474818,-0.606073358433068,-1.3086570052728057,2.8487605548981727,3.9349393053456545,2.2426871964651047,1.540103549625367
136.70886075949366,16.554054054054056,1.0935124963092209,-0.5990705600664019,-1.3017904357728955,2.8552785577775834,3.9487910540868043,2.2562079977111815,1.5534881220046879
136.70886075949366,17.83783783783784,1.1008462421709297,-0.592067761699766,-1.2949238662730158,2.8617965606570244,3.962642802827954,2.2697287989572583,1.5668726943840086
136.70886075949366,19.12162162162162,1.108179988032699,-0.5850649633330702,-1.288057296773076,2.8683145635364053,3.9764945515691044,2.283249600203335,1.5802572667633294
136.70886075949366,20.405405405405403,1.1155137338943781,-0.5780621649664344,-1.281190727273196,2.8748325664158463,3.9903463003102244,2.296770401449412,1.5936418391426503
