# travis150_greenfield_proxy_recorder: 
"time", "travis_source:voltage", "travis_poi:voltage", "travis_source:angle", "travis_poi:angle", "travis_source:busgenerationreal", "travis_poi:busgenerationreal", "travis_source:busloadreal", "travis_poi:busloadreal"
63.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
63.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
63.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
63.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
63.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
63.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
63.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
63.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
63.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
63.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
63.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
63.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
63.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
64.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
65.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
66.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
67.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
68.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
69.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.68s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.7s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.72s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.74s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.76s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.78s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.8s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.82s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.84s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.86s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.88s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.9s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.92s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.94s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.96s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
70.98s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.02s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.04s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.06s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.08s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.1s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.12s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.14s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.16s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.18s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.2s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.22s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.24s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.26s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.28s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.3s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.32s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.34s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.36s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.38s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.4s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.42s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.44s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.46s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.48s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.5s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.52s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.54s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.56s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.58s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.6s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.62s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.64s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
71.66s,1,0.96903307,0,-0.074811796,-1.0097874,0,0,1
